"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U45400AN2013PTC000201","5-07-2013","MSM TECHNO PROJECTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Construction","SURVEY NO-939, BACK SIDE OF HOTEL MSM, DAIRY FARM JUNCTION, JUNGLIGHAT PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U45400AN2013PTC000203","29-07-2013","TEJA PROJECTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Construction","SBM COMPLEX ATR ROAD SHOP NO. 09 RANGAT Andaman and Nicobar Islands INDIA 744205","Indian Non-Government Company"
"U45400AN2013PTC000214","18-11-2013","A T SHANMUGAM CONSTRUCTION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Construction","NO. II/05 RANGAT II, RANGAT NORTH AND MIDDLE ANDAMAN Andaman and Nicobar Islands INDIA 744205","Indian Non-Government Company"
"U50102AN1980PTC000007","3-09-1980","ANDAMAN MOTORS PRIVATE LIMITED.","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","Aberdeen Bazaar Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U50102AN2007PTC000084","7-06-2007","DHEERAJ MOTOR PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","No.1, Netaji Road, Aberdeen Bazaar Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U50200AN2012PTC000182","12-11-2012","COASTAL SEAWAYS (ISLAND) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","6,000,000.00","1,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","127 M G ROAD JUNGLIGHAT PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U50404AN2012PTC000181","30-10-2012","MOHAN AUTOMOTIVES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","12,500,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","JUNGLIGHAT OPP. SUPER ELECTRONICS PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U50404AN2013PTC000206","13-08-2013","GOVINDAMMA TRADING CO PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","19, Phonix Bay South Andaman Port Blair Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U50500AN2000PTC000065","27-12-2000","ANDAMAN & NICOBAR TECHNOLOGY LAB PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Trading","MB 06 MoulanA Azad Road Phonenix Bay Port Blair Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U51102AN2011PTC000160","17-08-2011","A & N INDIA MARKETING SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","300,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","MANPUR, P.O. - TUSHNABAD TAHASIL - FERRARGUNJ, P.S. - OGRABRAJ SOUTH ANDAMAN Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U51103AN2009PTC000122","2-09-2009","KARAN TRADING (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","5,165,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","232 M.G ROAD LAMBA LINE PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U51103AN2009PTC000127","10-12-2009","VENKATESHWARA HARDWARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,692,800.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","NO. 33 SISTY NAGAR ABERDEEN VILLAGE PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U51503AN2012PTC000169","23-01-2012","K P TRADING & COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,750,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","OPP: JAMA MASJID ABERDEEN BAZAR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U51506AN1986PTC000021","4-12-1986","STUDENTS STORES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","300,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Trading","Aberdeen Bazar Port Blair Andamans Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U51900AN2010PTC000138","21-04-2010","SEA BAY TRADELINKS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","#45,VIP ROAD, OPP: I.T.F. GROUND PORTBLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U51909AN1975PTC000002","16-12-1975","JADWET TRADING COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","XX XX Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U51909AN1983PTC000009","27-09-1983","R.AKOOJI JADWET AND COMPANY PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,000,000.00","950,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","xx xx Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U51909AN2008PTC000102","25-09-2008","SILVER SKY ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Trading","M.B 69 ABERDEEN BAZAR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U51909AN2014PTC000220","24-03-2014","SAKTHI HARDWARES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","NO. 198 M.G ROAD JUNGLIGHAT PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U51909AN2015PTC000244","6-02-2015","SELVAM STORE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","1,500,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","SURVEY NO.51/1 BABU LANE PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U51909AN2015PTC000252","19-03-2015","ISLANDERS MARGIN FREE CANTEEN PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","400,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","Rahiman Basera, First Floor, Marine Hill (Village Phoenix Bay) Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52100AN2012PTC000170","8-03-2012","NEXT GENERATION RETAIL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","12,500,000.00","8,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","106/23, J N ROAD ANARKALI, HADDO PORT BLAIR Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U52190AN1996PTC000052","22-04-1996","E.M.JADWET & COMPANY PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Trading","Tower House Aberdeen Bazar Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52190AN1996PTC000053","10-07-1996","IMPERIAL AGENCIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","2 Middle Point Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52190AN1996PTC000054","25-07-1996","SARKAR AGENCY PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Trading","Diglipur North Andaman Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52190AN1997PTC000055","7-01-1997","EMERALD MARKETING SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","930,400.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","10 Gandhi Bhavan Phoenix Bay, Port Blair South Andaman Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52300AN2011PTC000166","14-10-2011","E CAVE SHOPEE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","No. 107, Surya Rao Apartment, 2nd Floor, Next To Axis Bank, Middle Point, M G Road Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52330AN2008PTC000093","23-01-2008","FY TRADING COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","2,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","TOWER HOUSE ABERDEEN BAZAR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52341AN2007PTC000092","28-12-2007","MEGAPODE TRADING COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","NO.1, I FLOOR, AKASH MARKET BATHUBASTHI, PORT BLAIR ANDAMAN Andaman and Nicobar Islands INDIA 744105","Indian Non-Government Company"
"U52390AN2013PTC000198","11-06-2013","G.S.K.P STORES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","SHOP NO. 4 GANDHI BHAWAN CONGRESS OFFICE BUILDING PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52390AN2014PTC000232","9-09-2014","S.L ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","800,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","PROTHRAPUR PORT BLAIR Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U52392AN1997PTC000057","28-07-1997","KRONE ELECTRONICS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Trading","Goalghar Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52392AN1998PTC000059","20-08-1998","ACADEMIC CENTRE SOFTWARE AND MANAGEMENT EXCELLENCE PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,500,000.00","15,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","No.210 Shadipur Port Blair South Andaman Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52392AN2001PTC000066","8-11-2001","ANDAMAN COMPUTERS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","2,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","84 M G Road Middle Point, Port Blair South Andaman Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52392AN2003PTC000070","13-11-2003","ANDAMAN INFOWAY PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Trading","Aberdeen Bazar Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52399AN2006PTC000079","13-12-2006","MULTIPLE AGENCIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Guarantee","5,000,000.00","120,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","MB-12, Aberdeen Bazaar Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52399AN2006PTC000080","15-12-2006","RAHMAT TRADING COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","20,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","Aberdeen Bazaar Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52399AN2006PTC000081","21-12-2006","K.DORAISWAMY TRADING CO.PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","800,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","MB-34 Aberdeen Bazaar Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U52399AN2007PTC000083","13-04-2007","SRI KRISHNAVENI TRADING COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","800,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","MB-34, Aberdeen Bazaar Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U55100AN2009PTC000115","18-06-2009","U AND I RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","72,079.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","HAVELOCK PORT BLAIR Andaman and Nicobar Islands INDIA 744211","Indian Non-Government Company"
"U55101AN1976PTC000003","24-03-1976","THE BAY ISLANDS HOTELS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Trading","XX XX Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U55101AN1985PTC000017","20-12-1985","HOTEL ANDAMAN SEA RESORT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,550,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","NO.2, MIDDLE POINT PORT BLAIR ANDAMANS Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U55101AN1986PTC000018","20-10-1986","BAY ISLAND DOLPHIN HOTEL AND TOURISM PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","200","Andaman and Nicobar Islands","RoC-Chennai","Trading","Tower House Aberdeen Bazar Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U55101AN1986PTC000019","10-11-1986","BLUE SEA HOTELS(ANDAMANS) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","229,600.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","10 MG Road Middle Point Port Blair Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U55101AN1986PTC000020","13-11-1986","ANDAMAN RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","No 2 Middle Point Port Blair Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U55101AN1987PTC000022","17-03-1987","HOTEL DHANALAKSHMI PRIVATE LIMITED.","ACTIVE","Private","Company Limited by Shares","400,000.00","315,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","Abereen Bazaaar Port Blair Andaman Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U55101AN1989PTC000031","6-04-1989","HOTEL ABHISHEKH (ANDAMANS) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","207,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","Golghar Port Blair South Andamans Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U55101AN1994PTC000048","6-12-1994","ISLET FOOD PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","310,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","MB5 Atlanta Point GB Panth Hospital Road Port Blair Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U55101AN2001PTC000067","6-12-2001","HOTEL APARUPA (ANDAMANS) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","335,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","Goal Guar Link Road Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U55101AN2004PTC000071","20-05-2004","SUN SEA RESORT PRIVATE LIMITED.","ACTIVE","Private","Company Limited by Shares","1,000,000.00","950,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","109 MG ROAD MIDDLE POINT PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U55101AN2007PTC000082","26-03-2007","GOLDEN REST ROOM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","Golden Rest room Prem Nagar Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U55101AN2008PTC000094","31-01-2008","CORAL SEA RESORT (ANDAMAN) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","200,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","BURMANALLA PO BIMBLITAN PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U55101AN2008PTC000099","6-06-2008","HOTEL SARVOTTAM (ANDAMAN) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","200,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","No.15, TEYLARBAD PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U55101AN2008PTC000101","18-08-2008","BLUE PLANET HOTELS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","ABERDEEN BAZAR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U55101AN2008PTC000104","25-11-2008","ABERDEEN HOTELS & ESTATES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","ABEERDEEN BAZAR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U55101AN2009PTC000125","1-12-2009","MUNJOH RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","HAVELOCK PORT BLAIR Andaman and Nicobar Islands INDIA 744206","Indian Non-Government Company"
"U55101AN2010PTC000146","2-11-2010","ANDAMAN DOWN UNDER RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","8/27 SAHAJEEVAN COLONY HADDO PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U55101AN2013PTC000190","5-04-2013","BLUE GREEN BEACH RESORT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","C 19 KODIYAGHAT BIMBLITAN MAKHAPAHAR PORT BLAIR Andaman and Nicobar Islands INDIA 744105","Indian Non-Government Company"
"U55101AN2013PTC000196","6-06-2013","BLUE GREEN VENTURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","1/86 FIRST FLOOR J N ROAD HADDO PORT BLAIR Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U55101AN2014PTC000215","25-02-2014","FALCON RESORT (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","8,980,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","72 R P ROAD, NEAR DIGNABAD SCHOOL DIGNABAD, UNDER PORT BLAIR TEHSIL PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U55101AN2014PTC000217","7-03-2014","JADWET RESORTS AND LEISURE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","200,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","ABERDEEN BAZAR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U55101AN2014PTC000233","23-10-2014","MANSHA HOSPITALITIES AND SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","FORESHORE ROAD, HADDO PORT BLAIR Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U55102AN2009PTC000110","24-03-2009","EMERALD GECKO(ANDAMANS) RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","900,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","M.B 15 M.G ROAD PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U55204AN2007PTC000088","17-08-2007","SHELL RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","CHURCH ROAD GOAL GHAR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U55207AN2010PTC000145","5-07-2010","LUSH GREEN ISLAND RESORTS AND TRADE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","200,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","15/12. S.N.Road Goalghar Port Blair Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U55209AN2014PTC000235","25-11-2014","SEA STAR BEACH RESORT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","200,000.00","Andaman and Nicobar Islands","RoC-Chennai","Trading","LAXMANPUR, NEIL ISLAND NEIL ISLAND Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U60231AN2010PTC000132","3-03-2010","ANDAMANS PACKERS AND MOVERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","WARD NO.10-1 JUNGLIGHAT PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U61100AN1973PTC000001","4-08-1973","BAY ISLANDS SHIPPING COMPANY PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares",NA,NA,"Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","XXX XXX Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U61100AN1979PTC000006","21-01-1979","HINENGO LINES PRIVATE LIMITED.","DORMANT","Private","Company Limited by Shares","1,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","xx xx Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U61100AN1983PTC000008","3-03-1983","ANDAMAN SHIPPING COMPANY PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","xx xx Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U61100AN1985PLC000016","19-12-1985","SHANTI SHIPPING COMPANY LIMITED","DORMANT","Public","Company Limited by Shares","7,500,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","Port Blair Port Blair Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U61100AN1988PTC000029","22-09-1988","ISLAND MARINE TRANSPORTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","Aberdeen Bazaar Port Blair Andaman Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U61100AN1992PTC000036","24-04-1992","AQUA DYNAMICS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","4,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","Fore Shore Road Phoneix Bay, Port Blair South Andaman Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U61100AN1993PTC000037","19-05-1993","SHAJEE SHIPPING COMPANY PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","20,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","No 3 4 Krishna Building 1st Floor Haddo Road Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U61100AN1993PTC000038","20-08-1993","ANDAMAN CARGO CARRIERS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","15,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","MG Road Middle Point Port Blair Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U61100AN1993PTC000040","8-12-1993","INLAND MARINE WORKS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","11,000,000.00","9,100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","Guru Nanak Market, Aberdeen Port Blair Andaman Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U61100AN1993PTC000041","8-12-1993","RAJ MARINE SERVICES PRIVATE LIMITED.","ACTIVE IN PROGRESS","Private","Company Limited by Shares","1,000,000.00","500,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","Guru Nawak Market Aberdeen Port Blair Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U61100AN1998PTC000058","24-02-1998","KERSI NOBLE OCEANIC TRANSIT SYSTEMS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","Lillypur, Haddoy Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U61100AN1999PTC000062","29-11-1999","SAPTAGIRI SHIPPING & CO. PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","5,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","No10 Andhra Association Complex Aberdeen Bazar Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U61100AN2004PTC000074","15-12-2004","MAK LOGISTICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","2,270,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","ROOM NO 1 ,1ST FLOOR GANDHI BHAWAN PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U61100AN2005PTC000075","14-06-2005","I T T LINES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","5,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","Supplyline, Mosque Building Room No. 7, 1st Floor Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U61100AN2008PTC000096","3-03-2008","RAHMAT SHIPPING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","BABU LANE ABERDEEN BAZAR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
