"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U24230HP2003PLC026439","9-10-2003","LEXICON BIOTECH INDIA LIMITED","ACTIVE","Public","Company Limited by Shares","25,000,000.00","25,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","VILL KHERA BELL DEORBADDI NALAGARH ROAD TEH NALAGARH DISTT SOLAN HP Himachal Pradesh INDIA 174101","Indian Non-Government Company"
"U24230HP2004PTC027223","21-06-2004","ACME FORMULATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","40,975,050.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","VILLAGE CHOWKIWALATEHSIL NALAGARH DISTT SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2004PTC027717","9-12-2004","NUGENIC PHARMA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","18,727,500.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","VILL BAROTIWALATEH BADDI DISTT SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PLC028646","11-07-2005","A.P.J. LABORATORIES LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","39,960,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","VILLAG AMBWALA, NWADA ROAD TEHSIL PAONTA SAHIB DISTT SIRMAUR Himachal Pradesh INDIA 173025","Indian Non-Government Company"
"U24230HP2005PLC028852","23-08-2005","CELEBRITY BIOPHARMA LIMITED","ACTIVE","Public","Company Limited by Shares","120,000,000.00","120,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","KHASRA NO 1284VILL.BHATOLI KALAN BADDI DISTT SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PTC028062","4-03-2005","INTEGRATED LABORATORIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,950,220.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","NAHAN ROADVILL MOGINA KALA AMB DISTT SIRMOUR Himachal Pradesh INDIA 173030","Indian Non-Government Company"
"U24230HP2005PTC028090","11-03-2005","ODIN HEALTHCARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","MITTAL COMMERCIAL COMPLEXSOLAN BYE PASS ROAD SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PTC028155","24-03-2005","WORTH MEDICINES INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","C/O CHAUDHARY MEDICAL AGENCIESTHE MALL KULLU HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PTC028301","25-04-2005","LYRA LABORATORIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","7,000,000.00","7,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","BADDI, BAROTIWALA ROAD, BURANWALA Himachal Pradesh INDIA 174103","Indian Non-Government Company"
"U24230HP2005PTC028327","29-04-2005","HAUSTUS BIO TECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","# 44 45 INDUSTRIAL AREATAHLIWAL DISTT UNA HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PTC028351","4-05-2005","KONIS PHARMACEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","2,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","VILLAGE & POST OFFICE SAPROONNEAR GOVT. MIDDLE SCHOOL SAPROON TEH. & DISTT SOLAN HP Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PTC028403","13-05-2005","ONYX BIOTEC PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","47,316,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","BIR PLASSI NEAR SAINIMAJRAROPAR NALAGARH ROAD DISTT SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PTC028405","13-05-2005","SOLAN DRUGS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","SURYA KIRAN COMPLEXDEONGHAT P.O.BAROG RLY STATION SOLAN HP Himachal Pradesh INDIA 173212","Indian Non-Government Company"
"U24230HP2005PTC028406","13-05-2005","ZETA LABORATORIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","3,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","HOTEL HIGHWAY HOMENEAR SUMMER HALL CHAMBAGHAT SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PTC028453","24-05-2005","SHOOLINI PHARMACEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","900,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","GOYAL BUILDING NEAR HOTELPINE GROVE DEONGHAT P.O. SAPROON SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA 173211","Indian Non-Government Company"
"U24230HP2005PTC028502","3-06-2005","SALIM HERBAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","VILLAGE PATTI NATHA SINGHPOANTA SAHIB DISTT SIRMOUR HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PTC028713","25-07-2005","TULIP FORMULATIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","17,000,000.00","17,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","Village Surajpur Upla, Tehsil Indora Indora Himachal Pradesh INDIA 176001","Indian Non-Government Company"
"U24230HP2005PTC028827","16-08-2005","AMBROSIA ORGANOCEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","900,000.00","300,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","LAKSHMI TOWER NEAR SAPROONSUB POST OFFICE P.O.SAPROON TEH. & DISTT. SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA 173211","Indian Non-Government Company"
"U24230HP2005PTC028866","24-08-2005","STEM PHARMA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","200,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","DIGVIJAY TRADING COMPANYTHE MALL NAHAN SIRMOUR HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PTC028933","12-09-2005","BLESSINGS HEALTHCARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","SAI BLESSINGS NEAR L.I.COFFICE THE MALL SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PTC028934","12-09-2005","HIMALAYA LIFESCIENCES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","MANSHA SUNNY SIDE SOLANHIMACHAL PRADESH himachal pradesh Himachal Pradesh INDIA 173212","Indian Non-Government Company"
"U24230HP2005PTC028951","16-09-2005","GMBH-ORANGE BIOLOGICALS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 62 HPSIDCINDUSTRIAL AREA BADDI DISTT SOLAN HP Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PTC028969","21-09-2005","BETA DRUGS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,100,000.00","10,100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","Village Nandpur Baddi Himachal Pradesh INDIA 174101","Indian Non-Government Company"
"U24230HP2005PTC029295","7-12-2005","SARILLON DRUGS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","310,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","SUNNY SITE, OPPOSITEPATHANIA HOUSE, SOLAN (HP). SOLAN Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2005PTC030847","28-02-2005","LEGENCY REMEDIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","9,300,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","M/S LEGENCY REMEDIED PRIVATE LIMITED VILLAGE KATHA, TEHSIL NALAGARH BADDI Himachal Pradesh INDIA 173205","Indian Non-Government Company"
"U24230HP2006PLC029629","2-02-2006","SPANKER BIOTECH LIMITED","ACTIVE","Public","Company Limited by Shares","9,100,000.00","9,100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","MAKHNU MAJRABHUDVARDMAN ROAD TEH NALAGARH DISTT SOLAN H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2006PTC029637","2-02-2006","NEPTUNE LIFESCIENCES PVT LTD","ACTIVE","Private","Company Limited by Shares","10,000,000.00","5,673,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 100 BINDUSTRIAL AREA EPIP PHASE II THANA BADI TEH NALAGARH SOLAN H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2006PTC029729","16-02-2006","KONIS PARENTARALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","MADHU LODGERABON P O SAPROON DISTT SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2006PTC029730","16-02-2006","JYOTI REMEDIES PVT LTD","ACTIVE","Private","Company Limited by Shares","10,000,000.00","10,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","VILLAGE KAILER, SUBATHU ROAD SOLAN Himachal Pradesh INDIA 173211","Indian Non-Government Company"
"U24230HP2006PTC030245","23-05-2006","ZITHER LABORATORIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 9 IAREA PHASE ISOULI KHAD MANDI H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2006PTC030275","1-06-2006","AVECON HEALTHCARE PVT LTD","ACTIVE","Private","Company Limited by Shares","500,000.00","480,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","KASAULI ROADSECTOR 2 PARWANOO SOLAN H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2006PTC030350","15-06-2006","MAP PHARMACEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","KHASRA NO 136/1 VILL KOTLABURANA WALA ROADP O BAROTI WALA TEHSIL KASAULI DISTT SOLAN H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U24230HP2012PTC000124","26-04-2012","SAI BABA HERBALS & HEALTH CARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","Village Surla Post Office Surla TESHIL NAHAN Himachal Pradesh INDIA 173001","Indian Non-Government Company"
"U24230HP2012PTC000129","30-04-2012","ADORE LIFESCIENCE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","SHOP NO 83, 2nd Floor, Near Deep Gas Agency, Sai Road Baddi Himachal Pradesh INDIA 173205","Indian Non-Government Company"
"U24230HP2013PTC000338","13-02-2013","SHOOLINI LIFESCIENCES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","ANAND CAMPUS NEAR POST OFFICE SOLAN Himachal Pradesh INDIA 173212","Indian Non-Government Company"
"U24230HP2013PTC000518","6-09-2013","CUREHEALTH PHARMACEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","30,000,000.00","12,835,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","NAND BHAWAN, WARD - 10, SERI ROAD TEHSIL & DISTT. SOLAN SOLAN Himachal Pradesh INDIA 173212","Indian Non-Government Company"
"U24230HP2014PTC000696","12-05-2014","NG HEALTHCARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","# 435, HOUSING BOARD COLONY PHASE-II BADDI Himachal Pradesh INDIA 173205","Indian Non-Government Company"
"U24231HP1972PTC003188","7-10-1972","HIMACHAL DRUGS AND PHARMA-CEUTICALS PVT LTD","STRIKE OFF","Private","Company Limited by Guarantee","200,000.00","1,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1976PTC003625","6-02-1976","AARGE DRUGS PVT LTD","ACTIVE","Private","Company Limited by Shares","10,000,000.00","5,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","SECTOR 1PARWANOO SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1976PTC003683","7-09-1976","RAMPEX CHEMICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","95,000.00","1,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","19 PROSPECTUS HILL, BOILEUGANJ SIMLA H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1976PTC003684","7-09-1976","SAICHEM LABORATORIES PVT LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","1,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","RAM KUNJ BHARWANI ROADGAGRET DISTT UNA HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1978PTC003811","28-02-1978","R.C. CHEMICALS PVT LTD","DORMANT","Private","Company Limited by Shares","500,000.00","90,600.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","VILLAGE HARDASPURADISTT CHAMBA H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1978PTC003877","21-10-1978","R G PHARMACEUTICALS CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","405,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","INDUSTRIAL AREAMEHATPUR DISTT UNA HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1983PTC005354","22-03-1983","COX AND WEBROUNEY PHARMACEUTICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","400,000.00","347,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","16 17 SECTOR 2PARWANOO DISTT SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1984PTC005917","21-08-1984","PANACEA DURGS AND PHARMACEUTICALS PVT LTD","DORMANT","Private","Company Limited by Shares","1,000,000.00","173,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","Teh. Nurpur, Rajeka bagh G. T. Road DISTT KANGRA H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1984PTC005933","4-09-1984","ROMA PHARMA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","133,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","TIMES HOUSETHE MALL SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1984PTC005979","16-10-1984","HIMACHAL GLUCOSE PHARMA PVT LTD","DORMANT","Private","Company Limited by Shares","1,000,000.00","950,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","Flat No. 2, Jodha Niwas, Shimla H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1984PTC006025","30-11-1984","MOTHER MEDICARE PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","SAKET ROADKALA AMB DISTT SIRMUR HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1984PTC006026","30-11-1984","WADHWA PHARMOCHEM PVT LTD","DORMANT","Private","Company Limited by Shares","1,500,000.00","20,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","SAKET ROAD KALAAMB DIST SIRMUR H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1986PLC006838","5-05-1986","HIMACHAL LABORATORIES LTD","STRIKE OFF","Public","Company Limited by Shares","5,000,000.00","700","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","419NAM NIVAS SHIV PURI DISTT SIMLA HIMCAHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1988PTC008306","26-04-1988","MOUNT CHEMICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","2,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","V KHERIKALA AMB DISTT UNA HIMACHAL PRADES Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1988PTC008312","26-04-1988","LEO REMEDIES (INDIA) PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00",NA,"Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1988PTC008315","27-04-1988","JATINDRA METALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","GHUNU GHATNAHAN DISTT UNA HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1988PTC008674","13-09-1988","FRAZER PHARMACEUTICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","300","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","Mohan Niwas Ganj SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA 173212","Indian Non-Government Company"
"U24231HP1988PTC008915","21-12-1988","MONGA DRUGS AND CHEMICALS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","1,166,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","25-HSSIDC, BADDI DISTT. SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1989PTC009442","19-06-1989","JAYA BLEACHING PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","30,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","HP DISTT UNA H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1991PTC011595","26-08-1991","S S REMEDIES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","2ND FLOOR DR.S.K.DEY CLINICOPP UBI THE MALL DISTT SOLAN H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1991PTC011611","5-09-1991","DEXT PHARMACEUTICALS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","2,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","3 EXPERIMENTAL HOUSEPARWANOO SOLAN HIMCHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1993PTC013207","6-04-1993","DURGA REMEDIES HOUSE PVT LTD","ACTIVE","Private","Company Limited by Shares","2,500,000.00","1,821,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","BHAJPUR BAZARSUNDER NAGAR DISTT MANDI HIMACHAL PRADESH Himachal Pradesh INDIA 175002","Indian Non-Government Company"
"U24231HP1993PTC013640","24-08-1993","CHANDER KATHA PRODUCTS PVT LTD","DORMANT","Private","Company Limited by Shares","1,000,000.00","400","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","71 MIDEL BAZAR OPP NAGAR NIGAMMARKET SHIMLA HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1994PTC014376","28-03-1994","MEHAK CHEMICALS PVT LTD","ACTIVE","Private","Company Limited by Shares","6,500,000.00","6,500,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 47 48 53 54 55TAHLIWALA DISTT UNA himachal pradesh Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP1994PTC014774","1-07-1994","HIMACHAL CARBONS PVT LTD","CONVERTED TO LLP AND DISSOLVED","Private","Company Limited by Shares","500,000.00","475,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO. 4,5 & 6 INDUSTRIAL AREA SANSARPUR TERRACE KANGRA Himachal Pradesh INDIA 176501","Indian Non-Government Company"
"U24231HP1994PTC015045","8-09-1994","CINQ MICRON CHEM PVT LTD","ACTIVE","Private","Company Limited by Shares","20,000,000.00","10,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","RAMPUR GHAT POANTA SAHIB Himachal Pradesh INDIA 173025","Indian Non-Government Company"
"U24231HP1997PLC020064","10-06-1997","MERIDIAN MEDICARE LIMITED","ACTIVE","Public","Company Limited by Shares","2,500,000.00","500,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","VILLAGE SHAMTI SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA 173212","Indian Non-Government Company"
"U24231HP1997PTC020196","8-07-1997","VAIKUNTH LIME AND GASES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","1,813,900.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","SIRMOUR ALLIED & CEMENT INDUSTP O RAJBAN PAONTA SAHIB DISTT SIRMOUR Himachal Pradesh INDIA 173028","Indian Non-Government Company"
"U24231HP2000PTC023281","19-01-2000","DR SODHIS AYUSH PHARMA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","30 INDUSTRIAL AREANAGROTA BAGWAN DISTT KANGRA HP Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP2001PTC024698","11-10-2001","VINTAGE HERBS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 32 DICINDUSTRIAL AREA BADDI DISTT SOLAN Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP2005PTC030915","7-12-2005","MEDISYS BIOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","52,500,000.00","50,344,616.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","VILLAGE MOGINAND, NAHAN ROAD, KALA AMB DISTT. SIRMAUR KALA AMB Himachal Pradesh INDIA 173030","Indian Non-Government Company"
"U24231HP2006PTC029722","16-02-2006","TOPOS PHARMACEUTICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","54 H B COLONYPHASE 11 BADDI DISTT SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP2006PTC030228","15-05-2006","ATRA HEALTHCARE PVT PTD","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","RAJPURA, TEH. NALAGARH DISTT SOLAN RAJPURA Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP2006PTC030296","5-06-2006","RHEO LIFE SCIENCE PVT LTD","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 3 PHASE IVTHALIWAL INDUSTRIAL AREA UNA Himachal Pradesh INDIA","Indian Non-Government Company"
"U24231HP2006PTC030541","4-08-2006","BILCHEM BIOTEC PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Manufacturing (Metals & Chemicals, and products thereof)","C/O RAMA MEDICOS NEW TUTU SHIMLA Himachal Pradesh INDIA 171011","Indian Non-Government Company"
