"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U15543NL1998PTC005614","12-10-1998","ROCKWATER BEVERAGES PRIV LIMITED","STRIKE OFF","Private","Company Limited by Shares",200000,8000,"Nagaland","RoC-Shillong","Manufacturing (Food stuffs)","B 4 T U BUILDINGNEW MARKET ROAD KOHIMA NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U15549NL1987PTC002816","12-3-1987","SARAS FOOD AND BREVERAGES PVT LTD","ACTIVE","Private","Company Limited by Shares",50000000,5956000,"Nagaland","RoC-Shillong","Manufacturing (Food stuffs)","NEAR EROS CINEMADIMAPUR NAGALAND Nagaland INDIA 797112","Indian Non-Government Company"
"U17113NL1979SGC001764","2-27-1979","NAGALAND HANDLOOM & HANDICRAFTS DEVELOPMENT CORPORATION LIMITED","DORMANT","Private","Company Limited by Shares",90000000,8300000,"Nagaland","RoC-Shillong","Manufacturing (Textiles)","DIMAPUR, DIST- KOHIMA NAGALAND Nagaland INDIA","State Government Company"
"U17120NL1993PTC003886","3-26-1993","GREEN FIELD AGRO FARMS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",200000,200,"Nagaland","RoC-Shillong","Manufacturing (Textiles)","Kher Mahal Dimapur Dimapur Nagaland INDIA 797112","Indian Non-Government Company"
"U17124NL2003PTC007040","3-6-2003","NAGA ECO-FRIENDLY MULTI-PRODUCTS PRIV LIMITED","STRIKE OFF","Private","Company Limited by Shares",1000000,100000,"Nagaland","RoC-Shillong","Manufacturing (Textiles)","PURANA BAZARNEAR SIMA BAPTIST CHURCH DIMAPUR NAGALAND Nagaland INDIA 797112","Indian Non-Government Company"
"U17290NL2011PTC008297","5-11-2011","VIMAL SYNCOTEX PRIV LIMITED","ACTIVE","Private","Company Limited by Shares",1000000,100000,"Nagaland","RoC-Shillong","Manufacturing (Textiles)","C/O KAILASH FANCY STORE M.P. ROAD DIMAPUR Nagaland INDIA 797112","Indian Non-Government Company"
"U17309NL1998PTC005617","12-10-1998","KOHIMA WEAVING AND HANDLOOM COMPANY PRIV LIMITED","STRIKE OFF","Private","Company Limited by Shares",200000,7500,"Nagaland","RoC-Shillong","Manufacturing (Textiles)","LT IMKONG S BUILDINGOFFICER S HILL LADIES ROAD KOHIMA NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U18101NL1992PTC003705","5-7-1992","AMBIKA OVERSEAS PVT LTD","ACTIVE","Private","Company Limited by Shares",5000000,4965000,"Nagaland","RoC-Shillong","Manufacturing (Textiles)","CITY TOWER FIRST FLOORCIRCULAR ROAD DIMAPUR Nagaland INDIA 797112","Indian Non-Government Company"
"U19111NL1985PTC002392","7-19-1985","NAGALAND BONE MILLS COMPANY PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,290500,"Nagaland","RoC-Shillong","Manufacturing (Leather & products thereof)","6TH MILE DIMAPURDIST KOHIMA NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U19201NL1997PTC005048","4-21-1997","SHAKTI SHOE CO PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1500000,10000,"Nagaland","RoC-Shillong","Manufacturing (Leather & products thereof)","CHURCH ROADDIMAPUR NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20100NL1981PTC001903","9-28-1981","NAGALAND SAW & TIMBER PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,0,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIRU, NAGINIMARA, DIST. : MONNAGALAND dimapur Nagaland INDIA","Indian Non-Government Company"
"U20100NL1984PLC002210","8-9-1984","GREEN PLY INDUSTRIES LIMITED.","AMALGAMATED","Public","Company Limited by Shares",2000000,0,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Nagaland INDIA","Indian Non-Government Company"
"U20101NL1978PTC001742","5-20-1978","NAGALAND VENEER & SAW MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,200000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIRUNAGINIMORA NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1978PTC001743","5-20-1978","KONYAK VENEER & SAW MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,200000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIZITMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1979PTC001793","10-10-1979","KONYAK TIMBER INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",200000,132000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","NAGINIMARAMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1980PTC001802","1-11-1980","MOKOKCHUNG WOOD INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,500000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Bismile P.O. Tuli NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1980PTC001806","2-27-1980","NAGALAND WOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,100000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","PONGKONG SAFRAIMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1980PTC001823","7-15-1980","LONGTHO VALLEY WOODCRAFTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,300000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Japu Area,Longnak MOKOKCHUNG Nagaland INDIA","Indian Non-Government Company"
"U20101NL1981PLC001910","11-27-1981","CENTURY PLYWOODS LTD","ACTIVE","Public","Company Limited by Shares",2400000,504400,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","CIRCULAR ROAD, DIMAPUR, Nagaland INDIA 797112","Indian Non-Government Company"
"U20101NL1981PTC001876","4-7-1981","NAGINIMORA VENEER & SAW MILLS PVT LTD","ACTIVE","Private","Company Limited by Shares",2500000,2470000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","MILAK INDUSTRIAL AREA, 8TH MILE TULI Nagaland INDIA 798618","Indian Non-Government Company"
"U20101NL1981PTC001893","8-31-1981","NAGALAND SAW MILL TEMAN PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2000000,2000000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Vill-Tiru Singphan P.O. Naginamara,Dist-Mon NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1982PTC001935","4-21-1982","UPPER TIRU WOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2000000,500000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","VILL TIRU P O NAGINIMARADIST MON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1982PTC001938","4-26-1982","KHOSA INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2500000,0,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","VETERINARY ROAD, P.O. DIMAPUR,NAGALAND DIMAPUR Nagaland INDIA","Indian Non-Government Company"
"U20101NL1982PTC001943","5-11-1982","TEKANG WOOD INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2000000,1100000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIZITMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1982PTC001944","5-11-1982","TIZIT VENEER AND SAW MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,4000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","P O TIZITDIST MON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1982PTC001959","7-8-1982","NAGINIMARA FOREST PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2500000,1266900,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","P O NAGINIMARADIST MOM NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1982PTC001990","11-24-1982","FRIENDS VENEER PVT LTD","DORMANT","Private","Company Limited by Shares",1000000,196800,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIZIT, NAGALANDDIST. MON Nagaland INDIA","Indian Non-Government Company"
"U20101NL1982PTC002002","12-16-1982","LOWER TIRU FOREST PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2000000,750000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","NAGINIMORAMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PLC002042","5-18-1983","NAGALAND WOOD INDUSTRIES PVT.LTD","STRIKE OFF","Public","Company Limited by Shares",500000,200000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","7TH MILE CHUMUKEDEMAKOHIMA ROAD DIMAPUR-3 NAGALAND 797103 Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002038","4-8-1983","VAN UDYOG PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,795100,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","UPPER TIRU POST NAGINIMARADIST MON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002039","4-28-1983","GREENWOOD PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,100100,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","NAGINIMARAMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002040","4-28-1983","WOOD & WOODS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,500600,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIRU P O NAGINIMARA NAGALANDDIST MON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002041","4-28-1983","APEX TIMBERS PVT LIMITED.","STRIKE OFF","Private","Company Limited by Shares",1000000,511600,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIRU, NAGINIMORA, MON Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002072","8-18-1983","HARON PLYWOOD PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2500000,1092000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIRUNAGINIMORA NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002073","8-18-1983","AMARJYOTI VENEER & SAW MILL PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,400,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","UPPER TIRU P O NAGINIMARADIST MON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002076","9-1-1983","C.M. INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,0,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","HAGINIMARA P.O HAGINIMARA TOWN HAGINIMARA Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002079","9-2-1983","MOILONG SAW & VENEER MILLS PVT LTD","DORMANT","Private","Company Limited by Shares",500000,217000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","UPPER TIRUNAGINIMORA MON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002080","9-2-1983","WEKONG WOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,500,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","VILL. UPPER TIRU P O & P SNAGINIMORA DIST MON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002085","9-14-1983","NORTH EASTERN VENEER PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,200,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","NAGINIMARAMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002088","9-26-1983","TULI WOOD PRODUCTS PVT LTD","DORMANT","Private","Company Limited by Shares",1000000,968000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TULIMOKOKCHUNG NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002101","11-10-1983","AROMA TIMBERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,49800,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","UPPER TIRUNAGINIMORA NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002102","11-17-1983","NORTH EAST WOOD INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,200000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","P O CHUMUKEDIMA NEAR DIMAPURDIST KOHIMA NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002113","11-30-1983","PONGKONG TIMBER INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,500000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","KHATKHATI ROADDIMAPUR NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002114","12-5-1983","ZERO FOREST PRODUCTS PVT LTD","DORMANT","Private","Company Limited by Shares",1000000,422000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","ZERO POINT, P.O. NAGINIMORA,DIST. MON, NAGALAND nagaland Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002123","12-23-1983","K.R.VENEER AND SAW INDUSTRIES PVT. LTD","DORMANT","Private","Company Limited by Shares",1000000,820000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","VILL. TIRU, P.O. NAGINIMORADIST. MON Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002124","12-30-1983","JABOKA WOOD PVT LTD","ACTIVE","Private","Company Limited by Shares",2000000,995400,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIZIT MON Nagaland INDIA","Indian Non-Government Company"
"U20101NL1983PTC002125","12-30-1983","NANGTAN VALLEY FOREST PRODUCTS PVT LTD","DORMANT","Private","Company Limited by Shares",1000000,500,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIZITMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1984PTC002133","1-27-1984","SHALIMAR TIMBER INDUSTRIES PVT LTD","DORMANT","Private","Company Limited by Shares",1000000,500000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","P O NAGINIMORA,DIST MON NAGALAND nagaland Nagaland INDIA","Indian Non-Government Company"
"U20101NL1984PTC002141","2-24-1984","MON WOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2000000,291000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIRUMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1984PTC002234","9-27-1984","KANGCHING TIMBER INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,300,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","VILL KANGCHING P O TAMLU DTTUENSANG NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1985PLC002346","3-27-1985","DILLAI VALLEY WOODCRAFTS PVT.LTD.","STRIKE OFF","Public","Company Limited by Shares",1500000,0,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Dimapur nagaland Nagaland INDIA","Indian Non-Government Company"
"U20101NL1985PTC002286","1-22-1985","SAMSON TIMBER INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",10000000,9780000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","P.O -TIZIT DIST- MON TIZIT Nagaland INDIA","Indian Non-Government Company"
"U20101NL1985PTC002299","2-2-1985","TIRU HILLS TIMBER PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,11000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","P.O.Tiru Dist: Mon Nagaland INDIA","Indian Non-Government Company"
"U20101NL1985PTC002302","2-4-1985","HUNGLUNG WOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1500000,3000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","DIMPAPUR DIMAPUR NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1985PTC002389","7-22-1985","N P S TIMBERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,380000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","DIMAPUR NAGALANDDIST KOHIMA NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1985PTC002451","11-1-1985","TIZIT WOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2000000,110000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIZITDIST MON DIMAPUR NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1987PTC002662","2-27-1987","IDEAL TIMBER INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,4100,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","KHATKHATI ROADDIMAPUR KOHIMA NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1987PTC002764","8-14-1987","M B PANESAR AND SONS PVT LTD","ACTIVE","Private","Company Limited by Shares",10000000,10000000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Nepali Basti, Link Road, DIMAPUR Nagaland INDIA 797112","Indian Non-Government Company"
"U20101NL1987PTC002830","12-15-1987","GYAN INDUSTRIAL HOUSE PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2500000,1180000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Jain Temple Road, Dimapur-797112. NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1988PTC002839","1-1-1988","BALAJI TIMBER INDUSTRY PVT LTD","STRIKE OFF","Private","Company Limited by Shares",5000000,250000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","KHER MAHALNATUN BASTI DIMAPUR Nagaland INDIA","Indian Non-Government Company"
"U20101NL1988PTC002840","1-1-1988","CHANGKI VALLEY FOREST PRODUCTS PVT LTD","ACTIVE","Private","Company Limited by Shares",2500000,1500000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","LINGRIJAN DIMAPUR Nagaland INDIA 797112","Indian Non-Government Company"
"U20101NL1988PTC002990","5-26-1988","WOKHA FOREST PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1300000,1257000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","MERAPANIWOKHA NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20101NL1989PTC003166","1-13-1989","EVERGREEN WOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,500000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","KHOPANALA ROAD 7TH MILE P OCHUMUKEDIMA DIMAPUR NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20211NL1972PLC001375","5-2-1972","NAGALAND FOREST PRODUCTS LTD","DORMANT","Public","Company Limited by Shares",5000000,2800000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIJIT, DIST. MON Nagaland INDIA","Indian Non-Government Company"
"U20211NL1978PTC001758","10-24-1978","NAMSA TIMBER INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",200000,800,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Po Tizit, Dt-Mon Koima Nagaland Nagaland INDIA","Indian Non-Government Company"
"U20211NL1979PTC001770","5-10-1979","TIGER VENEER MILLS PVT LTD","STRIKE OFF","Private","Company Limited by Guarantee",2500000,4000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","P.o. Tizit Dist-Mon Kohima Nagaland Nagaland INDIA","Indian Non-Government Company"
"U20211NL1980PTC001851","11-25-1980","SRI NAGINIMORA WOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",95000,0,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","NAGINIMORA, NAGALANDDIST. MON Nagaland INDIA","Indian Non-Government Company"
"U20211NL1982PTC001941","5-5-1982","NAGALAND PLYWOOD PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2500000,0,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","LUMTHI COLONY, DIMAPURDIST. KOHIMA Nagaland INDIA 797112","Indian Non-Government Company"
"U20211NL1983PLC002036","4-7-1983","KUDA WOOD PRODUCTS LTD","ACTIVE","Public","Company Limited by Shares",20000000,20000000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","LENGRIJAN VILLAGE, DIPHU ROAD, DIMAPUR, Nagaland INDIA 797112","Indian Non-Government Company"
"U20211NL1983PTC002008","1-27-1983","KONYAK FOREST PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2000000,1850000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIZIT NAGALANDMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20211NL1983PTC002028","3-17-1983","PLYCRAFT INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,200000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Naginimora Dist: Mon NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20211NL1983PTC002029","3-17-1983","DIMAPUR VENEER & SAW MILLS PVT LTD","ACTIVE","Private","Company Limited by Shares",1000000,500000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Khatkati Road, Dimapur Nagaland INDIA","Indian Non-Government Company"
"U20211NL1983PTC002030","3-19-1983","PURBACHAL WOOD INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,772000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Khatkati Road, Dimapur Nagaland INDIA","Indian Non-Government Company"
"U20211NL1983PTC002043","5-18-1983","NAGINIMORA WOOD CRAFTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,375000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","NAGINIMORAMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20211NL1983PTC002068","8-1-1983","NAGALAND VENEER PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,3000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","NAGINIMORAMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20211NL1983PTC002071","8-18-1983","IDEAL PLY UDYOG PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2000000,900000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","P.O. Naginimara, Nagaland NAGALAND Nagaland INDIA 798622","Indian Non-Government Company"
"U20211NL1983PTC002090","9-29-1983","ARUN FOREST PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,1000000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Mon NAGALAND Nagaland INDIA 798621","Indian Non-Government Company"
"U20211NL1983PTC002104","11-18-1983","YANHO WOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,1450,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","LOWER TIRU DIST- MON NAGINIMORA Nagaland INDIA","Indian Non-Government Company"
"U20211NL1983PTC002115","12-6-1983","GREEN VALLEY VENEER PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1500000,800000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIZITMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20211NL1983PTC002118","12-14-1983","PAUNA WOOD INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,400,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","NAG COTTAGE CIRCULAR ROADDIMAPUR NAGALAND Nagaland INDIA 797112","Indian Non-Government Company"
"U20211NL1984PLC002168","5-4-1984","JAISHREE TIMBERS PVT.LTD.","DORMANT","Public","Company Limited by Shares",4000000,1171000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","VILL ASHIO POST DIMAPUR Nagaland INDIA 797106","Indian Non-Government Company"
"U20211NL1984PLC002191","6-29-1984","TEPEKE VENEER AND SAW MILL PVT LTD","DORMANT","Public","Company Limited by Shares",1000000,500,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","P O TIZIR DISTIRCT MONNAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20211NL1984PTC002136","2-8-1984","EVERGREEN TIMBER INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,0,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","JAJANG VILLAGE P O AMGURIHALWATING DT MOKOKCHUNG (NAGALAND) Nagaland INDIA","Indian Non-Government Company"
"U20211NL1984PTC002151","4-2-1984","PENSHY SAW AND VENEER MILLS PVT LTD","DORMANT","Private","Company Limited by Shares",1000000,431000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","VILL.VAPNUWAKCHING MOM MAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20211NL1984PTC002167","5-3-1984","BLUE HILLS LUMBERERS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2000000,12500,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","DIMAPUR DIMAPUR NAGALAND Nagaland INDIA 797112","Indian Non-Government Company"
"U20211NL1984PTC002190","6-29-1984","SOLAR TIMBERS PVT LTD","ACTIVE","Private","Company Limited by Shares",5000000,5000000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","4th Mile,Kohima Road Dimapur NAGALAND Nagaland INDIA 791112","Indian Non-Government Company"
"U20211NL1984PTC002203","8-3-1984","EMPIRE WOOD CRAFTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2000000,7500,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","DIMAPUR DIMAPUR NAGALAND Nagaland INDIA 798622","Indian Non-Government Company"
"U20211NL1984PTC002206","8-6-1984","MON PANEL PRODUCTS PVT.LTD,","DORMANT","Private","Company Limited by Shares",1500000,7600,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","VETERINARY ROAD,PO.DIMAPUR-797112,DIST:KOHIMA Dimapur 797112 Nagaland INDIA","Indian Non-Government Company"
"U20211NL1984PTC002207","8-6-1984","TIZIT VALLEY FOREST PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,400000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Tizit Valley Mon NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20211NL1984PTC002217","8-22-1984","JAGATI TIMBER INDUSTRIRS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,770000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","TIZITMON NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20211NL1984PTC002231","9-20-1984","TIRUPATI WOOD INDUSTRIES PVT LTD","STRIKE OFF","Private","Company Limited by Shares",500000,2000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Nagaland INDIA","Indian Non-Government Company"
"U20211NL1984PTC002232","9-24-1984","SHANGNYU FOREST PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",1000000,500,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Tekang Tizit NAGALAND Nagaland INDIA","Indian Non-Government Company"
"U20211NL1984PTC002236","10-8-1984","TIRU PLYWOOD PRODUCTS PVT LTD","STRIKE OFF","Private","Company Limited by Shares",2000000,700000,"Nagaland","RoC-Shillong","Manufacturing (Wood Products)","Lower Tiru P.O.Naginimora NAGALAND Nagaland INDIA","Indian Non-Government Company"
