"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U25209JK2006PTC002683","14-08-2006","SHREE BALAJI PLAST (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","1,785,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","LOGATE MORH, INDUSTRIAL AREA, KATHUA KATHUA Jammu and Kashmir INDIA 184104","Indian Non-Government Company"
"U25209JK2011PTC003291","15-04-2011","POLYWOOD PLASTICS (OVERSEAS) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","100,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","VILLAGE. CHAK GOTA, NH -1 NEAR KOMAL PAPER MILL, KATHUA TEH. & DISTT KATHUA (J&K) KATHUA Jammu and Kashmir INDIA 184101","Indian Non-Government Company"
"U25517JK2010PTC003228","3-11-2010","SRIJAN SHIELD INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","KHASRA NO. 814 INDUSTRIAL AREA RATHIAN Jammu and Kashmir INDIA 182101","Indian Non-Government Company"
"U26101JK1983PTC000583","12-01-1983","SANAATAN INFOTECH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,200,000.00","4,200,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","19-C EXTENSION GANDHI NAGAR JAMMU Jammu and Kashmir INDIA 180004","Indian Non-Government Company"
"U26101JK1985PLC000766","18-04-1985","ANANTNAG SHEET GLASS LIMITED","STRIKE OFF","Public","Company Limited by Shares","25,000,000.00","1,231,500.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","C/O JK GLASS HOUSE, 36, WAZIRBAGH, SRINAGAR KASHMIR JAMMU AND KASHMIR JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26248JK2003PTC002334","8-09-2003","ULTRA HOME CARE COILS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","6,172,000.00","Jammu and Kashmir","RoC-Jammu",NA,"143 A/D GANDHI NAGAR JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA 180004","Indian Non-Government Company"
"U26900JK2013PTC003846","22-04-2013","TRUMBOO CEMENT COMPANY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","156 C JAVADIAN COMPLEX NEAR POST OFFICE RAJ BAGH SRINAGAR Jammu and Kashmir INDIA 190008","Indian Non-Government Company"
"U26921JK1983PTC000601","13-04-1983","ANAND BRICKS PRIVATE LIMITED.","DORMANT","Private","Company Limited by Shares","2,000,000.00","30,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","DELITE HOTEL, RAGHUNATH BAZAR,JAMMU. JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26921JK1985PTC000781","28-05-1985","CHINAR BRICK KILN CO.PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","300,000.00","15,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","KRALATENG, SOPORE, SRINAGAR. JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26931JK2012PTC003460","23-01-2012","VEE ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","VAKIL VILLA SAZGARI PORA, HAWAL SRINAGAR Jammu and Kashmir INDIA 190011","Indian Non-Government Company"
"U26933JK1982PTC000549","1-04-1982","BABA MARBLES (J&K) PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","400","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","HARI SINGH HIGH STREETSRINAGAR JAMMU AND KASHMIR JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26933JK1982PTC000560","3-07-1982","K. B. MARBLES AND TILES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","200,000.00","200","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","GULSHAN NAGAR, CHANPORASRINAGAR J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26933JK1985PTC000743","13-02-1985","M.G.MARBLE INDUSTRIES PRIVATE LIMITED.","STRIKE OFF","Private","Company Limited by Shares","200,000.00","15,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","C/V- 8, RAJINDER BAZAR, JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26933JK1987PTC000992","30-11-1987","KASHMIR GRANITES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,500,000.00","100,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","ZEWAN PANTACHOK, SRINAGAR.J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26933JK1989PTC001130","26-07-1989","ALSON MARBLES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,000,000.00","35,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","SNOWAR, SRINAGAR JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26933JK1991PTC001197","1-02-1991","JAMMU CERAMICS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","10,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","VILLAGE-KAMGRAIL,AKHNOOR ROAD,JAMMU. J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26933JK1995PTC001454","7-06-1995","J K MARBLES AND GRANITES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,500,000.00","1,500,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","MARBLE MARKET,TRIKUTA NAGAR,GREATER KAILASH JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26933JK2000PTC002040","10-02-2000","JAMMU TAPS AND TILES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","3,500,000.00","100,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","5/4 TRIKUTA NAGAR, JAMMU JAMMU AND KASHMIR JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26933JK2010PTC003124","25-02-2010","EUROVIT CERAMICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","PANZOO BUILDING, NALAMAR ROAD BAZAR MASJID BOHRI KADAL SRINAGAR Jammu and Kashmir INDIA 190002","Indian Non-Government Company"
"U26940JK2007PTC002810","24-08-2007","MEHBOOB CEMENT INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","1,400,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","308, BABA BUILDING, RESIDENCY ROAD, POLOVIEW, SRINAGAR Jammu and Kashmir INDIA 190001","Indian Non-Government Company"
"U26940JK2007PTC002855","27-12-2007","HIGHLAND CEMENT PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00",NA,"Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","73 A/D, GANDHI NAGAR, JAMMU Jammu and Kashmir INDIA 180004","Indian Non-Government Company"
"U26940JK2008PTC002884","12-03-2008","JK UNITED CEMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","H. NO. 20, NEW REHARI JAMMU Jammu and Kashmir INDIA 180001","Indian Non-Government Company"
"U26940JK2008PTC002923","13-06-2008","BUILD - TECH CEMENT INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","200,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","ROOM NO 4, SECOND FLOOR KENG BUILDING RESIDENCY ROAD SRINAGAR Jammu and Kashmir INDIA 190001","Indian Non-Government Company"
"U26940JK2009PTC003022","26-05-2009","SEVEN STAR CEMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,500,000.00","1,021,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","GOPALPORA, ZALOWA, PO- WATHORA CHADOORA Jammu and Kashmir INDIA 191113","Indian Non-Government Company"
"U26940JK2012PLC003640","7-08-2012","PDS INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","Madina Shopping Mall KAKSARAI Karan Nagar Jammu and Kashmir INDIA 190010","Indian Non-Government Company"
"U26941JK1985PTC000802","1-07-1985","NAYA KASHMIR CEMENTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","5,000,000.00","25,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","REHZU BUILDING, EXCHANGE ROAD,SRINAGAR, KASHMIR. JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26941JK1995PTC001431","29-03-1995","CHINAB CEMENTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","1,004,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO-8, PHASE 4TAWI VIHAR SIDHRA JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA 180001","Indian Non-Government Company"
"U26941JK1995PTC001434","20-04-1995","J AND K PREMIUM CEMENT WORKS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,200,000.00","2,200,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","OPP GIRLS MIDDLE SCHOOLRAJPURA MANGOTRIAN JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26941JK1995PTC001436","24-04-1995","TRISHUL ENTERPRISES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","4,900,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","PURKHOO ROAD, KOT BHALWAL,JAMMU. JAMMU AND KASHMIR Jammu and Kashmir INDIA 181123","Indian Non-Government Company"
"U26941JK1995PTC001489","14-11-1995","HIGHWAY CEMENTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","2,000,000.00","2,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","IST FLOOR,AUQUAF MARKET,GANDHI NAGAR,JAMMU. JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26941JK2001PTC002156","2-05-2001","SHREE GURU KRIPA CEMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,500,000.00","4,500,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","4/4 TRIKUTA NAGARJAMMU J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26941JK2001PTC002186","19-10-2001","GREEN LAND CEMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","10,000,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","WUYAN PULWAMAJAMMU AND KASHMIR J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26941JK2007PTC002820","17-09-2007","KASHMIR VALLEY CEMENTS AND MINERALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","61-VIDHATA NAGAR, NARWAL BATHINDI ROAD, JAMMU Jammu and Kashmir INDIA 180011","Indian Non-Government Company"
"U26941JK2012PLC003643","8-08-2012","MANTRAM INDUSTRIES LIMITED","ACTIVE","Public","Company Limited by Shares","500,000.00","500,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","Madina Shopping Mall KAKSARAI Karan Nagar Jammu and Kashmir INDIA 190010","Indian Non-Government Company"
"U26942JK1982PLC000559","29-06-1982","SARAF INDUSTRIAL AND COMMERCIAL ENTERPRISES LIMITED.","ACTIVE","Public","Company Limited by Shares","5,000,000.00","3,595,750.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","13/DC GANDHI NAGAR JAMMUJAMMU JAMMU AND KASHIR JAMMU AND KASHMIR Jammu and Kashmir INDIA 180004","Indian Non-Government Company"
"U26942JK1982PTC000546","31-03-1982","KHYBER INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","250,000,000.00","250,000,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","KHAYAM BUILDING, NOWPORA,SRINAGAR. J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA 190001","Indian Non-Government Company"
"U26942JK1983PTC000630","28-09-1983","HAROON CEMENT FACTORY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,500,000.00","2,450,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","NAID KADAL , SRINAGAR, KASHMIRJ&K JAMMU AND KASHMIR Jammu and Kashmir INDIA 190001","Indian Non-Government Company"
"U26942JK1986PTC000919","8-12-1986","CHINAR CEMENTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","3,300,000.00","1,250,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","HAIDERFORA NEW AIRPORT ROADSRI NAGAR JAMMU AND KASHMIR JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26942JK1995PTC001468","24-08-1995","INDO CEMENTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","5,000,000.00","300,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","SHOP NO-11,MALIK MARKET,NEAR GURUDWARA),NARWAL BYPASS, JAMMU.(J.& K.) JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26942JK1995PTC001475","13-09-1995","SHREE LAKSHMAN CEMENTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","17,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","119 A/D ,GANDHI NAGAR JAMMU AND KASHMIR Jammu and Kashmir INDIA 180004","Indian Non-Government Company"
"U26942JK1995PTC001476","13-09-1995","FARAN CEMENTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","2,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","119 A/D,GANDHI NAGAR JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26942JK2000PTC000582","1-01-2000","JAMMU CEMENT AND ASBESTOS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00",NA,"Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","Jammu Jammu JAMMU Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26942JK2002PTC002213","9-05-2002","DAWAR CEMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","15,000,000.00","30,000,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","C/O ARCO TRADERS KM BUILDING SARAI BALA JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26942JK2002PTC002229","23-07-2002","REDSUN CEMENTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,500,000.00","100,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","124 A/D, GANDHI NAGAR,JAMMU, J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26942JK2002PTC002237","22-08-2002","SRINAGAR CEMENTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","100,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","T-11 TULSI BAGHSRINAGAR J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26942JK2004PTC002445","4-08-2004","TRUMBOO INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","210,000,000.00","300,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","TRUMBOO HOUSE, 50 - SANAT NAGAR NEAR INDUSTRIAL AREA SRINAGAR Jammu and Kashmir INDIA 190005","Indian Non-Government Company"
"U26942JK2004PTC002463","14-10-2004","TRUMBOO ASSOCIATED CEMENT COMPANY PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","150,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","BELLI BHAWANDURAGA NAG DALGATE SRINAGAR JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26942JK2006PLC002660","12-06-2006","JHELUM CEMENTS LIMITED","ACTIVE","Public","Company Limited by Shares","50,000,000.00","40,990,800.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","VILLAGE SOLINARAN, SATURMARG KHREW TEH. PAMPORE, DISTT. PULWAMA, KASHMIR SRINAGAR Jammu and Kashmir INDIA 192301","Indian Non-Government Company"
"U26942JK2006PTC002655","23-05-2006","CHIMES CEMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","Peerbagh New Airport Road Budgam Jammu and Kashmir INDIA 190001","Indian Non-Government Company"
"U26942JK2006PTC002692","25-08-2006","J.S. CEMENTS (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","150,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","Old Nehru Market Jammu Jammu and Kashmir INDIA 180004","Indian Non-Government Company"
"U26942JK2006PTC002694","28-08-2006","P AND T CEMENTS INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","10,000,000.00","300,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","Baba Building IInd Floor The Bund Polo View Jammu and Kashmir INDIA 190001","Indian Non-Government Company"
"U26943JK1981PLC000471","19-03-1981","KASHMISSA INDUSTRIES LIMITED","UNDER PROCESS OF STRIKING OFF","Public","Company Limited by Shares","15,000,000.00","2,500,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","H.NO 301 PREM NAGAR, NEW PLOT JAMMU Jammu and Kashmir INDIA 180005","Indian Non-Government Company"
"U26959JK1974SGC000397","24-12-1974","JAMMU AND KASHMIR CEMENTS LIMITED","ACTIVE","Public","Company Limited by Shares","150,000,000.00","149,967,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","NAWAI -I- SUBH BUILDING ZEROBRIDGE, SRINAGAR JAMMU AND KASHMIR Jammu and Kashmir INDIA 190001","State Government Company"
"U26959JK1988PTC001044","6-06-1988","SNOBER CEMENTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","600,000.00","150,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","INDUSTRIAL COMPLEX,WUYANKASHMIR Distt. Pulwama Wuyan, Kashmir JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26959JK1992PTC001319","11-11-1992","TAWI CEMENT PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","10,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","33 B/D GANDHI NAGAR JAMMUJAMMU JAMMU AND KASHMIR JAMMU AND KASHMIR Jammu and Kashmir INDIA 180004","Indian Non-Government Company"
"U26959JK1992PTC001331","11-12-1992","JAY ENN SALES PRIVATE LIMITED.","ACTIVE","Private","Company Limited by Shares","1,000,000.00","705,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","PANJWAKHTAR ROAD JAMMU JAMMU JAMMU AND KASHMIR JAMMU AND KASHMIR Jammu and Kashmir INDIA 180001","Indian Non-Government Company"
"U26959JK1993PTC001341","12-01-1993","TRIKUTA CEMENTS J&K PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,500,000.00","20,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","13 B/C, GANDHI NAGAR, JAMMUJ&K JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26959JK1993PTC001364","12-07-1993","BAMBA CEMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","983,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","DAL WALI GALI, KANAK MANDIJAMMU J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26959JK1993PTC001372","13-10-1993","R. KAY GRINDING JAMMU PRIVATE LIMITED.","ACTIVE","Private","Company Limited by Shares","2,500,000.00","1,054,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","INDUSTRIAL ESTATE EXTNHATLI MORE KATHUA KATHUA JAMMU AND KASHMIR Jammu and Kashmir INDIA 184102","Indian Non-Government Company"
"U26959JK1994PTC001385","12-04-1994","KHYBER CEMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","NOWPOR KHAYAMSRINAGAR. KHYAM BUILDING JAMMU AND KASHMIR Jammu and Kashmir INDIA 190001","Indian Non-Government Company"
"U26959JK1994PTC001393","9-05-1994","KASHMIR SAPPHIRE CEMENTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","100,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","AUQUAF COMPLEX ZERO BRIDGESRINAGAR J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA 190001","Indian Non-Government Company"
"U26959JK1995PTC001471","5-09-1995","RAVI CEMENTS AND CHEMICALS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","INDUSTRIAL EXTENSION AREA,KATHUA, J&K. JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26959JK1996PTC001507","7-02-1996","SANAH CEMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,023,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","HOTEL SUN RISELAL MANDI SRINAGAR,(J.&K.) JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26959JK1996PTC001533","12-04-1996","ROYAL KASHMIR CEMENTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,500,000.00","2,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","H.NO-319,SECTOR-13,LANE-3,NANAK NAGAR,JAMMU. JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26959JK1996PTC001539","10-05-1996","OPAL CEMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","KENG BUILDING,RESIDENCYROAD SRINAGAR, J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26959JK1996PTC001556","26-07-1996","SHREE ANAND CEMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,400,000.00","2,400,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","H.NO.272,REHARI COLONY,JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26959JK1996PTC001565","6-09-1996","BIR SEIN ANAND AND COMPANY PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,700,000.00","1,400,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","158 A/D GHANDI NAGAR ,JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26959JK1996PTC001577","8-10-1996","SILVER STAR CEMENTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","30,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","LAKE CASTLE NIGEEN SRINAGAR J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26959JK1996PTC001591","20-12-1996","TRUMBOO CEMENT INDUSTRIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","125,000,000.00","124,250,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","BAGHAT BARZALLA INDUSTRIALESTATE, SRINAGAR. (JAMMU & KSAHMIR) JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26959JK1997PLC001653","17-04-1997","VITASTA CEMENTS LIMITED.","DORMANT","Public","Company Limited by Shares","3,000,000.00","7,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","SHOP NO-2,IST FLOOR,K.C.PLAZA,JAMMU.(J.& K.) JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
"U26959JK1997PTC001614","19-02-1997","SAIFCO CEMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","150,000,000.00","150,000,000.00","Jammu and Kashmir","RoC-Jammu","Manufacturing (Metals & Chemicals, and products thereof)","BATWARA,SRINAGAR,(NEAR)(NEAR OFFICE) SRINAGAR J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA","Indian Non-Government Company"
